,link_id,link_dir,link_name,from_node_id,to_node_id,link_type,link_length,number_of_lanes,link_speed_limit,link_geometry,right_turn_lanes,left_turn_lanes,straight_turn_lanes,u_turn_lanes
20,259_-1,single,滨河大道,62_-1_259,259_-1_560,driving,39.43901959877116,8,Not Defined,"LINESTRING(114.0448623936201 22.53123036744767 -0.9074225012808504,114.04486239362107 22.53123036743023 -0.9074225055031747,114.04495847655092 22.531233805779017 -0.9072414284167336,114.04505471633037 22.53123667784727 -0.9071864299286767,114.04524221831693 22.53124125256061 -0.907300867770612)",0,0,8,0
21,259_1,single,滨河大道,259_1_560,62_1_259,driving,39.43901959877116,8,Not Defined,"LINESTRING(114.04523494369856 22.531494339929772 -0.8424479621411815,114.04504461688256 22.531488320926442 -0.8426834635138982,114.04494655780397 22.531483671414215 -0.8431804619641873,114.04484841624004 22.531478056155375 -0.8439037868507545)",0.0,0.0,8.0,0.0
22,282_-1,single,新洲路,282,282_-1_385,driving,34.69083950475435,4,Not Defined,"LINESTRING(114.04473800240888 22.529945122135 6.764791307416803,114.04483025107872 22.52995009749438 6.7653522129179855,114.04482553207717 22.530039935900916 6.7881525099804065,114.04481812541296 22.53013401929985 6.812065457162387,114.04480068088832 22.53026838735215 6.84629910823846)",4.0,0.0,0.0,0.0
23,282_1,single,新洲路,282_1_385,282,driving,34.69083950475435,4,Not Defined,"LINESTRING(114.04461616480536 22.53024565641893 6.841949725188413,114.04463303270136 22.530116639474226 6.809078340306829,114.04464010658543 22.53003067612052 6.787226979313772,114.04464549653886 22.52994013285028 6.764243061175604,114.04473800240888 22.529945122135 6.764791307416803)",0.0,0.0,4.0,0.0
24,282_1,single,新洲路,282_1_385,282,driving,34.69083950475435,4,Not Defined,"LINESTRING(114.04104961855849 22.526832694383355 12.023859249338575,114.04107910501277 22.52660736508111 11.967781951815821,114.04109146053067 22.52645760981253 11.930666959329159,114.0411010024421 22.526299102957253 11.891478904468961,114.04473800240888 22.529945122135 6.764791307416803)",0.0,0.0,4.0,0.0
25,307_-1,single,新洲路,77_-1_307,307_-1_367,driving,12.214462771662378,5,Not Defined,"LINESTRING(114.0446627050731 22.532462190543818 -0.5889962254435473,114.04466068798594 22.532572752150138 6.995087188176118)",0,0,5,0
26,307_1,single,新洲路,307_1_367,77_1_307,driving,12.214462771662378,5,Not Defined,"LINESTRING(114.04444992962146 22.5325720314814 6.996578875096791,114.0444480893521 22.532462313181522 -0.5872559954079116)",0.0,0.0,5.0,0.0
27,326_-1,single,滨河新洲立交桥,9703,22397,driving,43.472120613048666,2,Not Defined,"LINESTRING(114.04579595269772 22.532087320384143 -0.6933932695094549,114.0458069433789 22.53200408790461 -0.7148788351315059,114.04583727288347 22.531926362238476 2.43777791561073,114.04584645383196 22.53184468730815 15.010565775958753,114.04583094934044 22.531765437033666 57.30725988120769,114.0457694990471 22.531669249154728 192.393431829439,114.04579567890478 22.531653188617874 -0.8049730920921138)",2.0,0.0,0.0,0.0
28,333_-1,single,滨河新洲立交桥,22411,9703,driving,63.21687215252944,1,Not Defined,"LINESTRING(114.04656888789734 22.53163688842014 -0.8132229460708481,114.04636332938662 22.53171242962915 -0.7928512534028546,114.04628804789414 22.531769487140256 -0.4736187283984846,114.04621275545733 22.531826613662023 -0.4814995480884113,114.04613738262417 22.531883758546464 -2.212028574421663,114.04606185973722 22.53194087233092 -7.120573207189986,114.04598611696332 22.53199790548336 -16.662500858608833,114.04588555239465 22.532073077480682 -38.8551799159005,114.04579595269772 22.532087320384143 -0.6933932695094549)",0.7777777777777778,0.0,0.2222222222222222,0.0
29,340_-1,single,滨河新洲立交桥,9724,9703,driving,84.75851667710378,2,Not Defined,"LINESTRING(114.04481511332801 22.532122554115407 -0.6777342747277696,114.04493974794957 22.532181486090646 -0.6634809516875219,114.04503705152005 22.532182762168926 6.9198526564461424,114.0451342550376 22.532184337902926 6.36906508397827,114.04523136650582 22.532185826181028 5.832256213073419,114.04532838836955 22.532187008402424 5.465946856624781,114.04542643858352 22.532188042063613 5.426747461680409,114.04552008814872 22.53219025827239 5.871613175661524,114.04560332282229 22.53217324087398 6.951896775894941,114.0457138958875 22.53211097813057 10.03801876167206,114.04579595269772 22.532087320384143 -0.6933932695094549)",2.0,0.0,0.0,0.0
30,340_1,single,滨河新洲立交桥,9703,9724,driving,84.75851667710378,1,Not Defined,"LINESTRING(114.04579595269772 22.532087320384143 -0.6933932695094549,114.04576898645007 22.532171178052067 10.053192887867228,114.04563296537043 22.532247301181425 6.9707969075567355,114.04552503978192 22.532269138538627 5.8919104930304345,114.04542367602241 22.532267014889175 5.447117776801394,114.04532748839037 22.53226601873765 5.486314688697671,114.04523008085195 22.532264832149604 5.852625520883611,114.04513278714275 22.532263341345313 6.389434998675013,114.04503560479034 22.53226176612571 6.940222549037903,114.04493852579506 22.53226049354631 -0.6431117878021558,114.04481511332801 22.532122554115407 -0.677734274727769)",1.0,0.0,0.0,0.0
31,367_-1,single,新洲路,307_-1_367,367_-1_8567,driving,36.27861340754904,5,Not Defined,"LINESTRING(114.04466068798594 22.532572752150138 6.995087188176118,114.04466067322245 22.532572911314066 -0.560384217742707,114.04465915674115 22.532663240304537 6.730840627302507,114.04465732426837 22.53275418056467 6.554556969584598,114.04465254962783 22.53290306976398 8.81582483169124)",0,0,5,0
32,367_1,single,新洲路,367_1_8567,307_1_367,driving,36.27861340754904,5,Not Defined,"LINESTRING(114.04444871655114 22.532896752540367 8.81581293013335,114.04445045906277 22.532751828603757 6.555595835076035,114.04445033148524 22.53266216071665 6.732224194080527,114.04444992970157 22.53257219069607 -0.5588926333774068)",0.0,0.0,5.0,0.0
33,531_-1,single,滨河新洲立交桥,22402,9706,driving,44.81573624187849,2,Not Defined,"LINESTRING(114.0455206740857 22.531170291556116 -0.9269744131996521,114.04576126153121 22.53109066179859 -0.9488089424559902,114.0458180638026 22.53102701345212 -1.4359751710622652,114.04585195341492 22.530952831154387 -12.910203589838794,114.04586337539762 22.530873177640803 -50.37811859611443,114.04583254886329 22.530760656950946 -185.768099057913,114.0458427278354 22.53069830911162 -1.0493922547101402)",2.0,0.0,0.0,0.0
34,537_-1,single,滨河新洲立交桥,9706,22407,driving,61.27074454414233,2,Not Defined,"LINESTRING(114.0458427278354 22.53069830911162 -1.0493922547101402,114.04590696047977 22.530707644135223 -1.0473846847543704,114.04597631492355 22.530770863326985 1.3925818143738136,114.0460457629052 22.53083394831251 1.4163075644640182,114.04611555110104 22.530896565555555 3.211713519745496,114.0461859240894 22.53095843778212 8.283153515996618,114.04625713543895 22.531019389880086 18.135007437692817,114.0463379635117 22.53108781943684 36.8489290354469,114.04632942918634 22.531097145844512 -0.9502701288612785)",2.0,0.0,0.0,0.0
35,543_-1,single,滨河新洲立交桥,9721,9706,driving,84.48704622926905,2,Not Defined,"LINESTRING(114.04497257259253 22.53045051459656 -1.1067638954655385,114.04503648979086 22.530495045991778 -1.0958998144695113,114.04513340961331 22.530492830618734 6.722570590973345,114.045230797367 22.530490636870994 6.146972747925859,114.04532865488802 22.530490103420245 5.5875310900836554,114.0454258024798 22.53049080159831 5.208811287197059,114.04552523879788 22.53049483535034 5.175995916132253,114.04562493580859 22.530514208211354 5.656819102789527,114.04571831791057 22.530553323902243 6.817109749207097,114.04583254187487 22.530635776649948 10.03668516743262,114.0458427278354 22.53069830911162 -1.0493922547101402)",0.0,2.0,0.0,0.0
36,543_1,single,滨河新洲立交桥,9706,9721,driving,84.48704622926905,2,Not Defined,"LINESTRING(114.0458427278354 22.53069830911162 -1.0493922547101402,114.04578839398192 22.53068317473747 10.049016111833035,114.04568356875933 22.530607050373977 6.83099525371406,114.04560423746146 22.530573864671677 5.672127617463911,114.04551812491518 22.53055716475086 5.191899244776217,114.0454255100329 22.530553479803274 5.224759574860016,114.04532799198863 22.53055277920241 5.6034811962373,114.04523204737964 22.530553304931246 6.162907978839288,114.0451352255638 22.530555486738137 6.7384988875684435,114.0450375260298 22.530557717511563 -1.0799620596224626,114.04497257259253 22.53045051459656 -1.106763895465538)",2.0,0.0,0.0,0.0
37,560_-1,single,滨河大道,259_-1_560,560_-1_584,driving,28.624848677623028,9,Not Defined,"LINESTRING(114.04524221831693 22.53124125256061 -0.9073008677706123,114.04524229521766 22.53123857714291 -0.907985775204619,114.0453389926907 22.53123903867278 -0.908507774204536,114.04551945877522 22.53123988035176 -0.909441887604668)",9.0,0.0,0.0,0.0
38,560_1,single,滨河大道,560_1_584,259_1_560,driving,28.624848677623028,8,Not Defined,"LINESTRING(114.04551427291543 22.531500060185056 -0.8427885097389167,114.04533265966874 22.531496594088175 -0.8425182611156764,114.04523494369856 22.531494339929772 -0.8424479621411815)",0.0,0.0,8.0,0.0
39,584_-1,single,滨河大道,560_-1_584,584_-1_1,driving,61.05796150509924,8,Not Defined,"LINESTRING(114.04551945877522 22.53123988035176 -0.9094418876046686,114.0455191672872 22.53125450462737 -0.9056988844441065,114.04561642104986 22.53125484072469 -0.9062124233084501,114.04571366769707 22.53125472144636 -0.906821533071016,114.04581088977477 22.53125497329566 -0.9073171917937669,114.04590809130448 22.531255365397946 -0.907761028521495,114.04600526751715 22.531256109666693 -0.908101336672183,114.04611270207378 22.531256981171698 -0.90845269746663,114.04611270210127 22.53125697976783 -0.9084530577716334)",0,0,8,0
40,584_1,single,滨河大道,584_1_1,560_1_584,driving,61.05796150509924,8,Not Defined,"LINESTRING(114.04610774344606 22.531510395170717 -0.8435313507691123,114.04610774381187 22.53151037647642 -0.8435361445147446,114.04600020968462 22.531508541558857 -0.8434307214407759,114.04590298430175 22.53150685343051 -0.8433316107477767,114.04580577815827 22.531505149812556 -0.8432232784965097,114.04570859102931 22.53150344212497 -0.8431002792956029,114.04561142269023 22.531501741780577 -0.8429571705685681,114.04551427291543 22.531500060185056 -0.842788509738916)",0.0,0.0,8.0,0.0
41,640_-1,single,滨河新洲立交桥,9709,22391,driving,60.74680366409008,2,Not Defined,"LINESTRING(114.04331070483241 22.5318987538288 -0.722109941125001,114.04321196754998 22.531855585711607 -0.732207499628384,114.04314905604642 22.53178673961295 1.5046358140778298,114.04308601983497 22.53171816999179 1.4616806500749946,114.04302263055484 22.531649988637735 2.9585055624884347,114.04295864015118 22.531582327502008 7.311681619087301,114.04289403589618 22.531514793411866 15.837642788280718,114.04282449332322 22.53144193219653 31.15629037002493,114.04285004478263 22.53142176524524 -0.8397175326549915)",2.0,0.0,0.0,0.0
42,646_-1,single,滨河新洲立交桥,22381,9709,driving,39.44132626400345,2,Not Defined,"LINESTRING(114.04357306822908 22.531416284525513 -0.848490416064165,114.04338461729402 22.53151422538605 -0.8215570613401877,114.04333226789393 22.531583230260665 2.6492107258481834,114.04330003372758 22.531657532138222 39.89215576723931,114.04330454258275 22.53180899465576 378.450430093453,114.04331070483241 22.5318987538288 -0.722109941125001)",2.0,0.0,0.0,0.0
43,652_-1,single,滨河新洲立交桥,9709,22291,driving,83.62214497555763,2,Not Defined,"LINESTRING(114.04331070483241 22.5318987538288 -0.722109941125001,114.04339031282929 22.531940504324915 -0.7121681497187982,114.04345199660082 22.531991223570238 1.4551540943843309,114.04352904413378 22.53202381065831 -9.2433758086154,114.04361391470889 22.532037434946155 -44.850406483271065,114.04370806900451 22.532043686144906 -120.01187497233892,114.0438047370288 22.532046680584145 -249.3755632449451,114.04390142292006 22.532051047761517 -447.5891638552529,114.04399820284387 22.532056649957653 -729.3016206597417,114.04413017111722 22.53206735143472 -1273.811844784035,114.0441307657423 22.53207223687488 -0.6851471747784007)",2.0,0.0,0.0,0.0
44,652_1,single,滨河新洲立交桥,22291,9709,driving,83.62214497555763,2,Not Defined,"LINESTRING(114.0441307657423 22.53207223687488 -0.6851471747784007,114.04413066009919 22.532148110506935 -1273.7910592705232,114.04399866046192 22.532137402152603 -729.2808366337541,114.04390152271799 22.532131797328166 -447.568377294292,114.04380419555199 22.53212742598943 -249.35477189943617,114.0437067203716 22.532124421617876 -119.99107857947261,114.04360730842726 22.532117945485506 -44.8296184206316,114.04350310546923 22.53210087481279 -9.2232887961917,114.04340569165552 22.53205955434714 1.4731923276698782,114.04332430048714 22.531993029241566 -0.6980014802133858,114.04331070483241 22.5318987538288 -0.72210994112500)",0.0,2.0,0.0,0.0
45,669_-1,single,滨河新洲立交桥,22300,9712,driving,88.93026336561988,2,Not Defined,"LINESTRING(114.04442149963695 22.53063539718233 -1.0554616830565196,114.04432360022048 22.530556377319144 -1.0747677658223318,114.04422682658576 22.5305477800132 6.519787315688411,114.04412994134036 22.53053921248871 5.979952015799327,114.0440329849144 22.530530236556665 5.442649171474894,114.04393599154518 22.530520579001404 5.048726412012002,114.04383841949236 22.53050939384754 4.938890920982559,114.0437414831039 22.530495099985675 5.2536469898420295,114.04365411493349 22.53048966129514 6.136870322848433,114.0435029094967 22.530538679512368 9.87522195951318,114.04340597376691 22.53056205818003 -1.0649646840843603)",2.0,0.0,0.0,0.0
46,669_1,single,滨河新洲立交桥,9712,22300,driving,88.93026336561988,2,Not Defined,"LINESTRING(114.04340597376691 22.53056205818003 -1.0649646840843603,114.04345646363694 22.530480737520705 9.860934643173689,114.04364824323254 22.5304176249191 6.118608170650841,114.0437539502356 22.5304237917552 5.235397665227429,114.04384928787931 22.530437860157956 4.920598912678949,114.0439446514001 22.53044878556785 5.030388384890977,114.04404095574014 22.530458374234318 5.424299753952356,114.04413745406595 22.530467307545937 5.9615957582955215,114.04423411251727 22.53047585489825 6.501427868391497,114.0443308908353 22.53048445249825 -1.093127181002655,114.04442149963695 22.53063539718233 -1.055461683056519)",0.0,2.0,0.0,0.0
47,678_-1,single,滨河新洲立交桥,9712,22376,driving,40.22652818036906,2,Not Defined,"LINESTRING(114.04340597376691 22.53056205818003 -1.0649646840843603,114.04339451028063 22.53065458100832 -1.041296705497457,114.0433609470444 22.530731502002258 1.8681910125537324,114.04335298541912 22.530809959005584 15.344627777627217,114.04336815788216 22.530892255148455 61.03983119976413,114.04340186353787 22.530965728403302 161.1328801741398,114.04337297744854 22.530986077318627 -0.9565542934330901)",2.0,0.0,0.0,0.0
48,684_-1,single,滨河新洲立交桥,22386,9712,driving,59.43415197612185,2,Not Defined,"LINESTRING(114.04262877201674 22.530987796830097 -0.9482700965920495,114.04284062723399 22.530897278237248 -0.9736999570252313,114.04292098751888 22.530846070705525 -0.6830807158172112,114.04300116976218 22.530795183169264 -0.68278591727235,114.0430806029231 22.53074390502507 -2.2723526900169664,114.04315875915074 22.530691517787186 -6.806174517235197,114.04330852989018 22.530586139623505 -29.12963898875806,114.04340597376691 22.53056205818003 -1.0649646840843603)",0.0,0.0,2.0,0.0
49,698_-1,single,新洲路,1078_-1_698,698_-1_711,driving,123.62790105987013,3,Not Defined,"LINESTRING(114.04448509033185 22.54010317831862 1.4415458904671894,114.04448468093918 22.54019351070916 1.4662127260942373,114.04448414512198 22.540283940723768 1.4909233075498276,114.04448332623376 22.540374464953484 1.5156779641772768,114.04448206712507 22.54046507998539 1.5404770302459547,114.04448021290115 22.540555757264393 1.5653139379218879,114.0444779214587 22.540646171705237 1.5900983300309364,114.04447554777869 22.54073642041146 1.6148537657701394,114.04447335618777 22.540826507663958 1.6395791480362198,114.04447160956855 22.54091643771304 1.6642733677626012,114.04447042323095 22.541006477103682 1.6890085733266236,114.04446944227644 22.54109674689015 1.7138209106987907,114.0444678660822 22.541220073426043 1.7477464656641437)",0,0,3,0
50,698_1,single,新洲路,698_1_711,1078_1_698,driving,123.62790105987013,3,Not Defined,"LINESTRING(114.04433843935217 22.54121831680731 1.7483262547976919,114.04434000847492 22.541095530027388 1.7145491914710769,114.04434099015664 22.541005202513325 1.6897209907938615,114.04434218358351 22.54091465180006 1.664845337122561,114.04434394392543 22.540824010496713 1.63995582121411,114.04434614484646 22.540733539274516 1.6151250622342437,114.0443485200887 22.540643233806605 1.5903540517238939,114.0443508048266 22.540553089796425 1.565643783335137,114.04435264321602 22.540463193124246 1.5410206733729894,114.0443538934519 22.540373216052863 1.5163961950418983,114.04435470833401 22.540283136825128 1.4917632252707484,114.04435524270492 22.54019295885448 1.4671215205726795,114.0443556519047 22.540102685558196 1.4424708219789555)",0.0,0.0,3.0,0.0
51,711_-1,single,新洲路,698_-1_711,711_-1_762,driving,281.78395570785165,4,Not Defined,"LINESTRING(114.0444678660822 22.541220073426043 1.7477464656641437,114.04448375962797 22.541266029840386 1.7602619748661246,114.04448143077978 22.54135707356194 1.7853419908240602,114.04447819539064 22.54144794195501 1.810396992664634,114.04447402113944 22.541538589741325 1.8354146877720523,114.04446950241993 22.54162842447734 1.8602267212320824,114.04446547266699 22.541718043040074 1.8849906964895946,114.04446248583399 22.541807398492097 1.909689033162042,114.04446055946985 22.541897231010015 1.9345260301737903,114.04445912186532 22.541987383676357 1.9594631714192192,114.04445785148908 22.542077659803887 1.9844488079314586,114.04445648022678 22.542168084699306 2.0094921894336704,114.04445498029796 22.542258379688114 2.0345164082625873,114.04445349011898 22.542348626314777 2.05954288923396,114.04445207206254 22.54243882487267 2.084571181262071,114.04445078839981 22.542528975653244 2.1096008417058467,114.04444970130054 22.542619078947805 2.134631425109302,114.04444888141697 22.542709078321653 2.1596466473443203,114.04444845039784 22.542799026492187 2.1846601317657193,114.04444842117118 22.542888983761607 2.2096885354747076,114.04444892726197 22.542979026460213 2.234752037702842,114.04444969408463 22.543069364345545 2.259911376000791,114.04445034450804 22.54315999669062 2.2851695770805,114.04445051878497 22.543250827126354 2.3105028375448593,114.04444999024076 22.54334172048885 2.335875375941386)",4.0,0.0,0.0,0.0
52,865_-1,single,深南大道,865,9848,driving,292.3279383552165,4,Not Defined,"LINESTRING(114.04277661430727 22.542372162889645 2.0839134996368363,114.04277983323989 22.542243242741485 2.0461892048520185,114.04287702197358 22.542245334747694 2.127625430559516,114.04297421105522 22.542247418845587 2.556490506246636,114.04307140123562 22.54224947744998 4.111035361974253,114.04316859324886 22.542251492257595 7.601247791798105,114.04326578777963 22.54225344496424 13.837115585999607,114.04336298546323 22.542255317264885 23.628626540615198,114.04346018688555 22.542257090853976 37.78576844474743,114.04355739258303 22.54225874742549 57.118529090521015,114.0436546030427 22.54226026867333 82.43689627585496,114.04375181870209 22.542261636291638 114.55085778910201,114.04384903994942 22.54226283197511 154.27040142991285,114.04394626712332 22.542263837419448 202.4055149868076,114.044043500513 22.54226463432182 259.7661862543149,114.04414074035817 22.542265204381373 327.1624030308798,114.04423798684913 22.542265529299762 405.4041531095855,114.04433524012656 22.542265590781785 495.30142428544985,114.04443250028173 22.54226537053601 597.664204360555,114.04452976735632 22.542264850275494 713.30248112445,114.04462704134262 22.542264011718494 843.0262423805592,114.04472432218324 22.54226283658927 987.6454759249935,114.0448216097714 22.542261306618933 1147.9701695583528,114.04491890395069 22.5422594035463 1324.8103110826228,114.04501620451525 22.54225710911884 1518.975888299618,114.04511351120965 22.542254405093644 1731.2768890094028,114.04521082372902 22.542251273238442 1962.5233010200402,114.04530814171893 22.542247695332655 2213.5251121394344,114.04540546477544 22.542243653168555 2485.0923101716207,114.04550279244522 22.542239128552332 2778.034882931621,114.04562278299566 22.54223285968166 3169.79261643997,114.04567699380536 22.54241728227038 2.069804406518699)",1.3333333333333333,0.0,2.6666666666666665,0.0
53,865_1,single,深南大道,9848,865,driving,292.3279383552165,4,Not Defined,"LINESTRING(114.04567699380536 22.54241728227038 2.069804406518699,114.04561660333005 22.542480559964893 3169.8613738812155,114.04549661218671 22.54248684411896 2778.103644606997,114.04539928406008 22.542491380164687 2485.161075017755,114.04530196056741 22.542495432925154 2213.593879919854,114.0452046421613 22.542499020625524 1962.5920715151149,114.04510732924487 22.542502161504977 1731.3456620043173,114.04501002217178 22.542504873815542 1519.0446635885457,114.04491272124618 22.54250717582094 1324.8790884707896,114.04481542672264 22.54250908579558 1148.0389488591775,114.04471813880632 22.54251062202349 987.7142569586381,114.04462085765276 22.542511802797378 843.0950249745978,114.04452358336802 22.542512646417666 713.3712651215786,114.04442631600865 22.542513171191658 597.7329896051874,114.04432905558166 22.542513395432643 495.37021063565703,114.04423180204451 22.542513337459155 405.4729404272181,114.04413455530522 22.54251301559421 327.2311911921045,114.04403731522224 22.54251244816459 259.8349751404469,114.04394008160453 22.542511653500245 202.47430448992492,114.04384285421162 22.542510649933643 154.33919144721295,114.04374563275348 22.542509455799216 114.61964823415002,114.04364841689069 22.54250808943288 82.50568706168451,114.04355120623428 22.54250656917155 57.18732014792367,114.0434540003459 22.542504913352726 37.85455970467296,114.04335679873775 22.54250314031413 23.697417948241494,114.04325960087259 22.54250126839337 13.905907096506612,114.04316240616375 22.542499315927675 7.670039363328006,114.04306521397515 22.542497301253682 4.1798269647781705,114.04296802362133 22.542495242707215 2.6252821205724013,114.04287083436738 22.542493158623177 2.1964170452437015,114.04277364546176 22.542491066617142 2.114980814815701,114.04277661430727 22.542372162889645 2.083913499636836)",2.0,0.0,2.0,0.0
